Latitude,Longitude,Sample Date,pet,aet,def,ppt,q,soil,pdsi,tmax,tmin,vap,swe,temp_range,aridity_index,evap_fraction,water_balance
-26.45,28.085833,23-07-2013,163.6,71.5,92.1,75.2,3.8000000000000003,1.3000001,-2.3999999,28.869999,16.3,1.7910001,0.0,12.57,0.45965768456278816,0.43704155,3.700000000000003
-28.141944,26.417778,23-07-2013,189.0,41.4,147.6,43.6,2.2,0.7,-3.1399999,32.079998,17.44,1.669,0.0,14.6399975,0.2306878306878307,0.21904762,2.199998474121095
-28.1175,26.719444,23-07-2013,184.7,41.4,143.3,43.6,2.2,0.7,-3.12,31.88,17.65,1.6850001,0.0,14.23,0.23605847710012617,0.22414728,2.199998474121095
-32.595833,19.009444,23-07-2013,215.3,18.2,197.1,18.400000000000002,0.9,6.2000003,0.59,33.63,17.34,1.644,0.0,16.29,0.08546214463163138,0.084533215,0.199999237060549
-25.45963889,28.26430556,23-07-2013,170.7,75.1,95.6,79.0,3.9000000000000004,1.5,-1.74,30.84,18.44,2.0040002,0.0,12.4,0.4628002426031298,0.43995312,3.9000015258789062
-29.161667,23.696389,24-07-2013,225.5,31.6,193.90001,33.300000000000004,1.7000000000000002,0.1,-1.54,36.17,19.07,1.4860001,0.0,17.099998,0.14767184035476721,0.14013304,1.6999996185302777
-25.81048333,27.90955222,24-07-2013,168.90001,83.1,85.8,87.4,4.4,1.4,-2.19,30.08,18.35,1.94,0.0,11.73,0.5174659281377024,0.49200708,4.300001525878912
-26.861111,28.884722,24-07-2013,158.2,69.1,89.1,72.7,3.6,1.5,-2.75,28.109999,15.0,1.769,0.0,13.109999,0.45954488876371496,0.4367889,3.600001525878909
-27.00222,28.76528,24-07-2013,158.8,66.1,92.700005,69.60000000000001,3.5,1.4,-2.72,28.49,15.179999,1.7720001,0.0,13.31,0.43828714522955786,0.41624683,3.5000015258789148
-26.970278,27.211111,24-07-2013,172.7,64.5,108.200005,67.9,3.4000000000000004,1.0,-2.6399999,30.289999,17.039999,1.7880001,0.0,13.25,0.39316734915953405,0.37348002,3.4000000000000057
-27.671111,27.236944,24-07-2013,178.40001,48.8,129.6,51.400000000000006,2.6,0.8,-3.02,31.09,16.76,1.7390001,0.0,14.33,0.2881165771424549,0.27354258,2.600000762939459
-33.501667,21.624167,24-07-2013,179.1,49.9,129.2,52.5,2.6,0.1,1.5899999,30.09,14.92,1.6250001,0.0,15.17,0.29313231831860587,0.2786153,2.5999984741210938
-33.7075,18.97444444,24-07-2013,195.7,36.9,158.8,36.2,1.8,11.8,1.6899999,31.01,18.22,1.8360001,0.0,12.790001,0.1849770085053911,0.18855391,-0.7000015258789034
-27.01011111,26.69808333,25-07-2013,181.0,66.1,114.9,69.60000000000001,3.5,0.7,-2.9399998,31.22,17.539999,1.8030001,0.0,13.68,0.3845303867403315,0.36519337,3.5000015258789148
-23.838611,31.640833,25-07-2013,155.1,62.5,92.6,65.8,3.3000000000000003,0.90000004,-0.17999999,33.26,22.279999,2.4150002,0.0,10.98,0.42424240754758114,0.4029658,3.299999999999997
-29.744167,29.905833,25-07-2013,155.1,104.200005,50.9,57.0,2.8000000000000003,29.1,-2.19,28.789999,16.39,1.9310001,0.0,12.4,0.36750482112784383,0.67182463,-47.20000457763672
-26.648056,27.089444,25-07-2013,171.1,71.5,99.6,75.2,3.8000000000000003,1.0,-2.56,29.99,16.84,1.8190001,0.0,13.15,0.439509043351547,0.41788426,3.700000000000003
-26.880278,26.965,25-07-2013,173.7,67.700005,106.0,71.2,3.6,1.0,-2.75,30.63,17.25,1.8230001,0.0,13.379999,0.4099021373110078,0.38975248,3.499995422363284
-27.38972222,26.46388889,25-07-2013,189.40001,55.9,133.5,58.800000000000004,2.9000000000000004,0.8,-3.12,32.0,17.869999,1.7670001,0.0,14.130001,0.3104540504630849,0.29514256,2.899998474121098
-26.98472222,26.63227778,25-07-2013,180.40001,69.0,111.4,72.60000000000001,3.6,0.8,-2.9299998,31.38,17.8,1.8100001,0.0,13.58,0.40243900396652377,0.38248336,3.6000000000000085
-27.398611,26.614722,25-07-2013,187.40001,55.600002,131.8,58.5,2.9000000000000004,0.8,-3.1299999,31.869999,17.77,1.769,0.0,14.099998,0.3121664735433862,0.29669157,2.8999977111816406
-33.31388889,19.07472222,25-07-2013,200.1,30.9,169.2,30.1,1.5,10.8,1.93,31.769999,17.49,1.7240001,0.0,14.279999,0.150424783017891,0.15442277,-0.799999618530272
-29.140556,31.391944,29-07-2013,157.1,63.100002,94.0,65.10000000000001,3.3000000000000003,8.6,-2.6299999,30.38,21.16,2.5570002,0.0,9.219999,0.4143857254665198,0.401655,1.9999977111816492
-34.065833,20.404167,30-07-2013,175.5,39.100002,136.40001,40.900000000000006,2.0,3.2,1.0,31.539999,18.93,1.9490001,0.0,12.609999,0.2330484330484331,0.22279203,1.7999977111816463
-25.127778,27.628889,30-07-2013,180.2,72.8,107.4,76.60000000000001,3.8000000000000003,1.9,-1.62,32.37,19.73,2.0900002,0.0,12.639999,0.4250832480424591,0.40399557,3.799996948242196
-25.20639,27.558,30-07-2013,178.40001,73.8,104.6,77.60000000000001,3.9000000000000004,1.9,-1.6899999,32.12,19.55,2.0860002,0.0,12.57,0.43497755615281136,0.41367713,3.799996948242196
-24.69514,27.40906,30-07-2013,180.3,77.9,102.4,81.9,4.1000000000000005,2.3,-1.17,32.34,20.67,2.118,0.0,11.67,0.45424292076406336,0.43205768,3.9999984741210994
-28.404444,30.013056,30-07-2013,163.7,62.2,101.5,60.5,3.0,11.3,-2.8899999,30.359999,16.99,1.96,0.0,13.369999,0.3695785041408924,0.37996337,-1.7000007629394531
-29.380556,30.2775,30-07-2013,147.8,100.3,47.5,54.1,2.7,28.5,-2.71,27.47,15.5199995,1.96,0.0,11.95,0.3660351751214431,0.67861974,-46.20000305175781
-26.648056,27.089444,30-07-2013,171.1,71.5,99.6,75.2,3.8000000000000003,1.0,-2.56,29.99,16.84,1.8190001,0.0,13.15,0.439509043351547,0.41788426,3.700000000000003
-26.970278,27.211111,30-07-2013,172.7,64.5,108.200005,67.9,3.4000000000000004,1.0,-2.6399999,30.289999,17.039999,1.7880001,0.0,13.25,0.39316734915953405,0.37348002,3.4000000000000057
-26.880278,26.965,30-07-2013,173.7,67.700005,106.0,71.2,3.6,1.0,-2.75,30.63,17.25,1.8230001,0.0,13.379999,0.4099021373110078,0.38975248,3.499995422363284
-26.98472222,26.63227778,30-07-2013,180.40001,69.0,111.4,72.60000000000001,3.6,0.8,-2.9299998,31.38,17.8,1.8100001,0.0,13.58,0.40243900396652377,0.38248336,3.6000000000000085
-29.160278,26.573333,30-07-2013,192.6,30.1,162.5,31.6,1.6,0.7,-2.9399998,32.71,16.529999,1.5680001,0.0,16.18,0.16407060746932756,0.15628245,1.4999996185302749
-28.69485,28.23487,30-07-2013,155.3,56.600002,98.700005,51.2,2.6,9.2,-3.11,28.25,14.62,1.636,0.0,13.63,0.32968447516988303,0.3644559,-5.4000022888183565
-28.883333,27.89,30-07-2013,160.1,52.4,107.700005,48.6,2.4000000000000004,9.1,-2.7,29.41,15.32,1.6430001,0.0,14.09,0.30356026325556024,0.32729542,-3.800001525878905
-34.075556,20.145556,30-07-2013,178.0,41.8,136.2,43.1,2.2,5.6,0.88,30.789999,18.199999,1.8640001,0.0,12.59,0.24213483146067416,0.23483145,1.3000007629394545
-28.058889,30.373611,30-07-2013,157.90001,71.8,86.1,67.4,3.4000000000000004,14.6,-2.77,28.68,15.75,1.9290001,0.0,12.93,0.4268524135025297,0.45471817,-4.400003051757807
-29.161667,23.696389,31-07-2013,225.5,31.6,193.90001,33.300000000000004,1.7000000000000002,0.1,-1.54,36.17,19.07,1.4860001,0.0,17.099998,0.14767184035476721,0.14013304,1.6999996185302777
-24.39619444,27.08983333,31-07-2013,180.5,73.3,107.200005,77.10000000000001,3.9000000000000004,2.5,-0.94,32.73,20.789999,2.108,0.0,11.940001,0.4271468144044322,0.4060942,3.799996948242196
-28.747778,31.745833,31-07-2013,160.1,59.7,100.4,62.400000000000006,3.1,4.9,-2.57,31.199999,21.369999,2.5410001,0.0,9.83,0.38975638738985513,0.37289193,2.6999992370605526
-28.801278,31.955389,31-07-2013,159.1,61.4,97.700005,63.800000000000004,3.2,6.4,-2.6499999,30.859999,21.49,2.604,0.0,9.369999,0.4010056414359259,0.3859208,2.399998474121098
-29.615556,27.065278,31-07-2013,179.6,34.3,145.3,36.1,1.8,0.7,-2.78,31.439999,15.95,1.5430001,0.0,15.489999,0.20100222034064483,0.19097994,1.8000007629394545
-34.405833,19.600556,31-07-2013,156.6,53.0,103.6,53.800000000000004,2.7,8.900001,1.68,26.449999,17.199999,1.8950001,0.0,9.25,0.3435504336087776,0.33844188,0.8000000000000043
-27.5275,30.858056,01-08-2013,151.7,89.0,62.7,82.2,4.1000000000000005,20.300001,-2.72,28.14,16.8,2.0240002,0.0,11.34,0.5418589430034427,0.5866843,-6.799999999999997
-27.902778,24.615556,01-08-2013,211.90001,56.0,155.90001,59.0,2.9000000000000004,0.2,-2.6399999,35.48,19.119999,1.6400001,0.0,16.36,0.2784332111886164,0.26427558,3.0
-30.160091,27.40124,01-08-2013,172.7,38.5,134.2,40.5,2.0,0.90000004,-2.53,31.08,15.889999,1.5780001,0.0,15.190001,0.23451071636172502,0.22292994,2.0
-30.336111,27.359444,01-08-2013,175.0,39.3,135.7,41.300000000000004,2.1,0.90000004,-2.49,31.07,15.46,1.5680001,0.0,15.61,0.23600000000000002,0.22457142,2.0000007629394574
-29.651389,22.746389,01-08-2013,228.90001,24.2,204.7,25.5,1.3,0.0,-0.84999996,36.14,20.34,1.406,0.0,15.799999,0.11140235465304055,0.10572302,1.2999992370605469
-29.1825,23.575556,01-08-2013,224.90001,30.800001,194.1,32.4,1.6,0.1,-1.43,36.079998,19.22,1.4760001,0.0,16.859999,0.14406402259250548,0.13694975,1.599998855590819
-33.897778,20.012778,01-08-2013,180.6,37.3,143.3,38.400000000000006,1.9000000000000001,4.7000003,0.84,31.369999,17.66,1.8260001,0.0,13.709999,0.2126245775317972,0.20653376,1.1000007629394588
-29.744167,29.905833,02-08-2013,155.1,104.200005,50.9,57.0,2.8000000000000003,29.1,-2.19,28.789999,16.39,1.9310001,0.0,12.4,0.36750482112784383,0.67182463,-47.20000457763672
-28.068333,31.55,03-08-2013,162.5,60.8,101.700005,63.7,3.2,4.4,-2.85,31.96,21.24,2.377,0.0,10.719999,0.392,0.37415385,2.900000762939456
-25.99136,27.84208,05-08-2013,165.8,86.4,79.4,90.0,4.5,6.0,-2.1599998,29.199999,17.43,1.8620001,0.0,11.769999,0.5428226679338762,0.52110976,3.5999984741210938
-29.7775,29.470833,05-08-2013,146.0,100.1,45.9,76.80000000000001,3.8000000000000003,15.8,-2.9399998,26.46,13.82,1.7190001,0.0,12.639999,0.526027397260274,0.68561643,-23.299998474121082
-29.987778,29.851667,05-08-2013,150.6,111.700005,38.9,61.6,3.1,30.9,-2.3999999,27.939999,15.78,1.9080001,0.0,12.159999,0.4090305279115258,0.7416999,-50.10000457763672
-29.744167,29.905833,05-08-2013,155.1,104.200005,50.9,57.0,2.8000000000000003,29.1,-2.19,28.789999,16.39,1.9310001,0.0,12.4,0.36750482112784383,0.67182463,-47.20000457763672
-26.45,28.085833,05-08-2013,163.6,71.5,92.1,75.2,3.8000000000000003,1.3000001,-2.3999999,28.869999,16.3,1.7910001,0.0,12.57,0.45965768456278816,0.43704155,3.700000000000003
-31.396,29.2651,05-08-2013,155.6,95.8,59.8,67.8,3.4000000000000004,18.300001,-2.02,29.32,20.14,2.252,0.0,9.18,0.4357326307230018,0.61568123,-28.000003051757815
-31.554722,29.245556,05-08-2013,147.0,99.6,47.4,71.2,3.6,18.6,-2.1,28.0,19.02,2.2120001,0.0,8.98,0.48435374149659866,0.67755103,-28.39999847412109
-27.169444,29.233889,06-08-2013,155.5,66.6,88.9,70.0,3.5,2.5,-2.54,27.779999,14.599999,1.7720001,0.0,13.179999,0.45016077170418006,0.42829582,3.4000015258789062
-30.570833,29.150556,06-08-2013,150.2,94.200005,56.0,66.0,3.3000000000000003,18.4,-2.37,27.41,14.219999,1.7120001,0.0,13.190001,0.4394141234419806,0.6271638,-28.20000457763672
-31.104278,29.399722,06-08-2013,154.0,98.8,55.2,65.9,3.3000000000000003,21.1,-2.25,28.849998,18.76,2.118,0.0,10.089998,0.427922077922078,0.64155847,-32.90000305175781
-25.45963889,28.26430556,06-08-2013,170.7,75.1,95.6,79.0,3.9000000000000004,1.5,-1.74,30.84,18.44,2.0040002,0.0,12.4,0.4628002426031298,0.43995312,3.9000015258789062
-28.338333,31.373611,06-08-2013,156.6,64.6,92.0,67.60000000000001,3.4000000000000004,4.2000003,-2.9099998,30.22,19.35,2.253,0.0,10.869999,0.4316730355381666,0.41251594,3.0000015258789148
-28.068333,31.55,06-08-2013,162.5,60.8,101.700005,63.7,3.2,4.4,-2.85,31.96,21.24,2.377,0.0,10.719999,0.392,0.37415385,2.900000762939456
-29.161667,23.696389,07-08-2013,225.5,31.6,193.90001,33.300000000000004,1.7000000000000002,0.1,-1.54,36.17,19.07,1.4860001,0.0,17.099998,0.14767184035476721,0.14013304,1.6999996185302777
-25.81048333,27.90955222,07-08-2013,168.90001,83.1,85.8,87.4,4.4,1.4,-2.19,30.08,18.35,1.94,0.0,11.73,0.5174659281377024,0.49200708,4.300001525878912
-30.830556,26.921389,07-08-2013,186.7,33.7,153.0,35.5,1.8,0.8,-2.19,31.81,15.19,1.5430001,0.0,16.619999,0.19014462014073558,0.18050349,1.7999992370605469
-30.398056,30.601944,07-08-2013,156.6,118.9,37.7,71.2,3.6,29.800001,-2.77,29.3,21.66,2.467,0.0,7.6399994,0.45466154038931156,0.7592592,-47.7000015258789
-27.02314,28.59389,07-08-2013,160.8,65.8,95.0,69.2,3.5,1.4,-2.74,28.859999,15.5199995,1.766,0.0,13.339999,0.4303482505390632,0.409204,3.3999969482421903
-27.273889,28.49,07-08-2013,160.1,64.3,95.8,67.2,3.4000000000000004,3.8,-2.9299998,28.869999,15.5,1.7450001,0.0,13.369999,0.4197376479583055,0.401624,2.8999969482421903
-27.4275,28.525833,07-08-2013,159.0,65.0,94.0,65.10000000000001,3.3000000000000003,8.400001,-2.76,28.81,15.19,1.7400001,0.0,13.62,0.409433962264151,0.40880504,0.10000000000000853
-27.3,28.586944,07-08-2013,159.8,64.3,95.5,67.0,3.3000000000000003,4.7000003,-2.79,28.789999,15.33,1.751,0.0,13.459999,0.4192740846087424,0.402378,2.6999969482421875
-27.398611,26.614722,07-08-2013,187.40001,55.600002,131.8,58.5,2.9000000000000004,0.8,-3.1299999,31.869999,17.77,1.769,0.0,14.099998,0.3121664735433862,0.29669157,2.8999977111816406
-29.033333,23.983333,07-08-2013,219.8,36.4,183.40001,38.300000000000004,1.9000000000000001,0.2,-1.76,35.67,18.5,1.5020001,0.0,17.169998,0.1742493151420987,0.1656051,1.899998474121098
-31.031389,28.883333,07-08-2013,151.5,96.200005,55.3,63.900000000000006,3.2,20.6,-2.01,28.67,16.73,1.8980001,0.0,11.940001,0.4217821782178218,0.63498354,-32.30000457763671
-30.86013889,29.07125,07-08-2013,155.0,91.1,63.9,61.5,3.1,19.0,-2.1499999,29.099998,17.27,1.9340001,0.0,11.829998,0.3967741935483871,0.5877419,-29.599998474121094
-30.77586667,29.03221667,07-08-2013,155.1,90.1,65.0,62.400000000000006,3.1,18.0,-2.21,29.0,16.89,1.894,0.0,12.110001,0.40232106733995543,0.5809155,-27.699998474121088
-27.01011111,26.69808333,08-08-2013,181.0,66.1,114.9,69.60000000000001,3.5,0.7,-2.9399998,31.22,17.539999,1.8030001,0.0,13.68,0.3845303867403315,0.36519337,3.5000015258789148
-28.44555556,32.325,01-10-2013,153.90001,73.6,80.3,76.3,3.8000000000000003,8.400001,-2.81,30.3,21.81,2.5970001,0.0,8.49,0.49577644873964294,0.4782326,2.7000015258789034
-26.648056,27.089444,08-08-2013,171.1,71.5,99.6,75.2,3.8000000000000003,1.0,-2.56,29.99,16.84,1.8190001,0.0,13.15,0.439509043351547,0.41788426,3.700000000000003
-26.970278,27.211111,08-08-2013,172.7,64.5,108.200005,67.9,3.4000000000000004,1.0,-2.6399999,30.289999,17.039999,1.7880001,0.0,13.25,0.39316734915953405,0.37348002,3.4000000000000057
-26.98472222,26.63227778,08-08-2013,180.40001,69.0,111.4,72.60000000000001,3.6,0.8,-2.9299998,31.38,17.8,1.8100001,0.0,13.58,0.40243900396652377,0.38248336,3.6000000000000085
-27.573056,24.746389,08-08-2013,203.0,63.0,140.0,66.3,3.3000000000000003,0.3,-2.7,34.82,18.71,1.682,0.0,16.11,0.32660098522167486,0.31034482,3.299999999999997
-31.000833,26.353056,08-08-2013,194.7,30.1,164.6,31.700000000000003,1.6,0.5,-1.93,31.32,14.589999,1.4480001,0.0,16.73,0.16281458909538107,0.15459682,1.5999996185302763
-30.679722,26.7125,08-08-2013,192.1,31.2,160.90001,32.9,1.6,0.6,-2.2,32.94,15.83,1.5410001,0.0,17.109999,0.17126496072192418,0.1624154,1.6999992370605455
-30.570833,29.150556,08-08-2013,150.2,94.200005,56.0,66.0,3.3000000000000003,18.4,-2.37,27.41,14.219999,1.7120001,0.0,13.190001,0.4394141234419806,0.6271638,-28.20000457763672
-25.57877778,29.12747222,08-08-2013,167.40001,79.700005,87.700005,83.9,4.2,1.4,-1.37,30.01,17.24,1.9340001,0.0,12.77,0.5011947157193867,0.47610515,4.199995422363287
-29.803611,30.516111,09-08-2013,150.2,92.5,57.7,41.7,2.1,30.800001,-3.1799998,28.65,18.39,2.1850002,0.0,10.26,0.2776298325383423,0.61584556,-50.8
-28.735556,29.820556,12-08-2013,162.5,64.200005,98.3,54.900000000000006,2.7,14.3,-2.72,30.91,17.109999,1.9990001,0.0,13.800001,0.3378461538461539,0.39507696,-9.300004577636713
-26.73806,27.59194,12-08-2013,166.2,70.1,96.1,73.8,3.7,1.1,-2.4199998,29.46,16.699999,1.784,0.0,12.76,0.444043329453145,0.42178097,3.7000015258789034
-26.45,28.085833,12-08-2013,163.6,71.5,92.1,75.2,3.8000000000000003,1.3000001,-2.3999999,28.869999,16.3,1.7910001,0.0,12.57,0.45965768456278816,0.43704155,3.700000000000003
-26.98472222,26.63227778,12-08-2013,180.40001,69.0,111.4,72.60000000000001,3.6,0.8,-2.9299998,31.38,17.8,1.8100001,0.0,13.58,0.40243900396652377,0.38248336,3.6000000000000085
-33.38056,19.30167,12-08-2013,190.6,36.4,154.2,36.7,1.8,8.0,1.88,29.48,14.929999,1.4970001,0.0,14.55,0.19254983643635398,0.19097587,0.2999984741210966
-28.760833,17.730278,13-08-2013,240.3,15.1,225.2,15.9,0.8,0.0,2.85,36.94,22.02,1.4380001,0.0,14.919998,0.0661672900460818,0.06283812,0.7999996185302738
-22.225556,29.990556,13-08-2013,154.7,91.200005,63.5,96.0,4.800000000000001,0.2,2.46,33.42,22.949999,2.2440002,0.0,10.469999,0.6205559269152321,0.58952814,4.799995422363281
-25.127778,27.628889,13-08-2013,180.2,72.8,107.4,76.60000000000001,3.8000000000000003,1.9,-1.62,32.37,19.73,2.0900002,0.0,12.639999,0.4250832480424591,0.40399557,3.799996948242196
-24.39619444,27.08983333,13-08-2013,180.5,73.3,107.200005,77.10000000000001,3.9000000000000004,2.5,-0.94,32.73,20.789999,2.108,0.0,11.940001,0.4271468144044322,0.4060942,3.799996948242196
-24.69514,27.40906,13-08-2013,180.3,77.9,102.4,81.9,4.1000000000000005,2.3,-1.17,32.34,20.67,2.118,0.0,11.67,0.45424292076406336,0.43205768,3.9999984741210994
-23.658056,31.05,13-08-2013,152.2,65.8,86.4,69.2,3.5,0.90000004,1.31,32.26,21.81,2.365,0.0,10.449999,0.45466492370254424,0.43232593,3.3999969482421903
-23.281,30.54305556,13-08-2013,147.40001,115.9,31.5,121.5,6.1000000000000005,6.1,1.65,31.24,21.529999,2.272,0.0,9.710001,0.8242876014479078,0.7862958,5.599998474121094
-27.169444,29.233889,13-08-2013,155.5,66.6,88.9,70.0,3.5,2.5,-2.54,27.779999,14.599999,1.7720001,0.0,13.179999,0.45016077170418006,0.42829582,3.4000015258789062
-27.00222,28.76528,13-08-2013,158.8,66.1,92.700005,69.60000000000001,3.5,1.4,-2.72,28.49,15.179999,1.7720001,0.0,13.31,0.43828714522955786,0.41624683,3.5000015258789148
-26.970278,27.211111,13-08-2013,172.7,64.5,108.200005,67.9,3.4000000000000004,1.0,-2.6399999,30.289999,17.039999,1.7880001,0.0,13.25,0.39316734915953405,0.37348002,3.4000000000000057
-29.1825,23.575556,13-08-2013,224.90001,30.800001,194.1,32.4,1.6,0.1,-1.43,36.079998,19.22,1.4760001,0.0,16.859999,0.14406402259250548,0.13694975,1.599998855590819
-34.039722,22.133333,13-08-2013,150.2,69.8,80.4,73.3,3.7,2.2,1.62,27.23,18.16,2.091,0.0,9.07,0.4880159886105633,0.46471375,3.4999969482421847
-34.02861,22.22222,13-08-2013,147.90001,71.9,76.0,75.60000000000001,3.8000000000000003,2.3,1.62,26.63,17.94,2.081,0.0,8.689999,0.5111561549710997,0.48613927,3.6999984741211023
-31.5653,18.3306,13-08-2013,211.90001,9.0,202.90001,9.5,0.5,0.2,1.29,31.199999,17.289999,1.7160001,0.0,13.91,0.044832466208336544,0.04247286,0.5
-29.161667,23.696389,14-08-2013,225.5,31.6,193.90001,33.300000000000004,1.7000000000000002,0.1,-1.54,36.17,19.07,1.4860001,0.0,17.099998,0.14767184035476721,0.14013304,1.6999996185302777
-27.01011111,26.69808333,14-08-2013,181.0,66.1,114.9,69.60000000000001,3.5,0.7,-2.9399998,31.22,17.539999,1.8030001,0.0,13.68,0.3845303867403315,0.36519337,3.5000015258789148
-29.641944,30.6875,14-08-2013,153.8,78.3,75.5,30.5,1.5,30.9,-3.52,29.64,19.92,2.342,0.0,9.719999,0.1983094889129224,0.50910276,-47.80000305175781
-24.183889,30.823889,14-08-2013,154.90001,72.1,82.8,75.9,3.8000000000000003,2.3,1.49,31.88,21.58,2.332,0.0,10.299999,0.48999351526130014,0.46546155,3.800001525878912
-25.20639,27.558,14-08-2013,178.40001,73.8,104.6,77.60000000000001,3.9000000000000004,1.9,-1.6899999,32.12,19.55,2.0860002,0.0,12.57,0.43497755615281136,0.41367713,3.799996948242196
-22.769722,30.886944,14-08-2013,148.0,115.200005,32.8,120.80000000000001,6.0,6.2000003,1.5899999,31.689999,21.039999,2.302,0.0,10.65,0.8162162162162163,0.7783784,5.599995422363293
-23.838611,31.640833,14-08-2013,155.1,62.5,92.6,65.8,3.3000000000000003,0.90000004,-0.17999999,33.26,22.279999,2.4150002,0.0,10.98,0.42424240754758114,0.4029658,3.299999999999997
-24.058889,31.237222,14-08-2013,152.3,69.700005,82.6,73.4,3.7,1.0,0.98999995,31.99,21.63,2.3730001,0.0,10.360001,0.48194352284455083,0.4576494,3.699995422363287
-27.363611,31.783333,14-08-2013,154.3,52.4,101.9,54.6,2.7,7.3,-2.32,31.66,20.56,2.397,0.0,11.1,0.35385611743432815,0.33959818,2.199998474121095
-26.648056,27.089444,14-08-2013,171.1,71.5,99.6,75.2,3.8000000000000003,1.0,-2.56,29.99,16.84,1.8190001,0.0,13.15,0.439509043351547,0.41788426,3.700000000000003
-26.880278,26.965,14-08-2013,173.7,67.700005,106.0,71.2,3.6,1.0,-2.75,30.63,17.25,1.8230001,0.0,13.379999,0.4099021373110078,0.38975248,3.499995422363284
-27.38972222,26.46388889,14-08-2013,189.40001,55.9,133.5,58.800000000000004,2.9000000000000004,0.8,-3.12,32.0,17.869999,1.7670001,0.0,14.130001,0.3104540504630849,0.29514256,2.899998474121098
-26.98472222,26.63227778,14-08-2013,180.40001,69.0,111.4,72.60000000000001,3.6,0.8,-2.9299998,31.38,17.8,1.8100001,0.0,13.58,0.40243900396652377,0.38248336,3.6000000000000085
-28.141944,26.417778,14-08-2013,189.0,41.4,147.6,43.6,2.2,0.7,-3.1399999,32.079998,17.44,1.669,0.0,14.6399975,0.2306878306878307,0.21904762,2.199998474121095
-28.1175,26.719444,14-08-2013,184.7,41.4,143.3,43.6,2.2,0.7,-3.12,31.88,17.65,1.6850001,0.0,14.23,0.23605847710012617,0.22414728,2.199998474121095
-29.033333,23.983333,14-08-2013,219.8,36.4,183.40001,38.300000000000004,1.9000000000000001,0.2,-1.76,35.67,18.5,1.5020001,0.0,17.169998,0.1742493151420987,0.1656051,1.899998474121098
-28.768056,20.720556,14-08-2013,253.7,27.4,226.3,28.8,1.4000000000000001,0.0,0.84999996,37.17,20.77,1.325,0.0,16.399998,0.11351990676561002,0.108001575,1.4000003814697273
-34.092222,21.295278,14-08-2013,163.8,53.0,110.8,55.7,2.8000000000000003,1.7,1.28,29.89,17.47,1.973,0.0,12.42,0.34004883371339023,0.3235653,2.700000000000003
-33.13083,18.86278,14-08-2013,193.6,26.800001,166.8,26.1,1.3,9.7,2.12,32.3,18.38,1.7580001,0.0,13.92,0.13481404533657215,0.13842976,-0.7000011444091783
-26.905,32.324722,15-08-2013,156.40001,54.9,101.5,57.300000000000004,2.9000000000000004,7.8,-2.21,33.27,21.949999,2.526,0.0,11.320002,0.3663682649987107,0.35102302,2.399998474121098
-27.602222,29.942778,15-08-2013,161.7,74.0,87.700005,73.8,3.7,11.900001,-2.51,29.14,16.08,1.9190001,0.0,13.059999,0.45640075072866143,0.4576376,-0.20000000000000284
-27.398611,26.614722,15-08-2013,187.40001,55.600002,131.8,58.5,2.9000000000000004,0.8,-3.1299999,31.869999,17.77,1.769,0.0,14.099998,0.3121664735433862,0.29669157,2.8999977111816406
-27.671111,27.236944,15-08-2013,178.40001,48.8,129.6,51.400000000000006,2.6,0.8,-3.02,31.09,16.76,1.7390001,0.0,14.33,0.2881165771424549,0.27354258,2.600000762939459
-27.902778,24.615556,15-08-2013,211.90001,56.0,155.90001,59.0,2.9000000000000004,0.2,-2.6399999,35.48,19.119999,1.6400001,0.0,16.36,0.2784332111886164,0.26427558,3.0
-24.679167,30.8025,16-08-2013,140.1,129.6,10.5,121.2,6.1000000000000005,94.6,1.2099999,26.26,16.88,1.9410001,0.0,9.380001,0.8650963220547544,0.92505354,-8.400006103515622
-29.744167,29.905833,16-08-2013,155.1,104.200005,50.9,57.0,2.8000000000000003,29.1,-2.19,28.789999,16.39,1.9310001,0.0,12.4,0.36750482112784383,0.67182463,-47.20000457763672
-25.447222,30.711667,18-08-2013,151.2,89.6,61.600002,86.80000000000001,4.3,28.9,-1.0,28.609999,18.539999,2.094,0.0,10.07,0.5740740856609463,0.5925926,-2.7999984741210824
-25.99136,27.84208,19-08-2013,165.8,86.4,79.4,90.0,4.5,6.0,-2.1599998,29.199999,17.43,1.8620001,0.0,11.769999,0.5428226679338762,0.52110976,3.5999984741210938
-29.160278,26.573333,19-08-2013,192.6,30.1,162.5,31.6,1.6,0.7,-2.9399998,32.71,16.529999,1.5680001,0.0,16.18,0.16407060746932756,0.15628245,1.4999996185302749
-32.502778,19.535833,19-08-2013,214.8,14.900001,199.90001,15.700000000000001,0.8,0.5,0.77,33.89,17.039999,1.4670001,0.0,16.85,0.07309124663381386,0.06936686,0.7999994277954112
-31.860278,18.6875,20-08-2013,217.5,14.2,203.3,14.9,0.7000000000000001,0.5,0.76,32.52,17.06,1.593,0.0,15.460001,0.06850574712643678,0.06528736,0.7000001907348636
-22.91028,29.61111,20-08-2013,145.7,99.5,46.2,104.7,5.2,1.8000001,2.47,30.55,20.119999,2.1130002,0.0,10.43,0.7185998777830666,0.6829101,5.200000000000003
-25.45963889,28.26430556,20-08-2013,170.7,75.1,95.6,79.0,3.9000000000000004,1.5,-1.74,30.84,18.44,2.0040002,0.0,12.4,0.4628002426031298,0.43995312,3.9000015258789062
